Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
113;0.5650596057803718;63;0;0.254582;330,040;330,040;0;0;26,970;1.000388;1.908788;28.111696;87,979;242,061;330,040;0;0;0;7.680365694382902e-05;8.136178265112708e-05;28.382492;62.784546;0.785561;330,168;51,480
114;0.5700101100423608;62;0;0.176217;330,040;330,040;0;0;26,970;1.000388;1.908788;28.293339;87,979;242,061;330,040;0;0;0;7.749732890666416e-05;8.123470478602811e-05;28.382492;62.784546;0.785561;330,168;51,480
115;0.5750776498258922;63;0;0.179155;330,040;330,040;0;0;26,970;1.000388;1.908788;28.478103;87,979;242,061;330,040;0;0;0;0.0000787698515969579;8.200979225923473e-05;28.382492;62.784546;0.785561;330,168;51,480
116;0.5800481149408824;61;0;0.173347;330,040;330,040;0;0;26,970;1.000388;1.908788;28.657046;87,979;242,061;330,040;0;0;0;7.998460622841331e-05;8.297376131747872e-05;28.382492;62.784546;0.785561;330,168;51,480
117;0.5850054846219479;62;0;0.177339;330,040;330,040;0;0;26,970;1.000388;1.908788;28.839878;87,979;242,061;330,040;0;0;0;7.796338059967123e-05;8.185278325574247e-05;28.382492;62.784546;0.785561;330,168;51,480
118;0.5900147034013303;63;0;0.178013;330,040;330,040;0;0;26,970;1.000388;1.908788;29.024101;87,979;242,061;330,040;0;0;0;7.574928936919997e-05;8.202228049615035e-05;28.382492;62.784546;0.785561;330,168;51,480
119;0.595032213331383;62;0;0.177830;330,039;330,039;0;1;26,970;1.000391;1.908788;29.207474;87,979;242,060;330,039;1;0;0;7.924026053964484e-05;0.0000839435701915555;28.382492;62.784546;0.785561;330,168;51,480
120;0.6000136696444596;61;0;0.172316;330,039;330,039;0;0;26,970;1.000391;1.908788;29.385821;87,979;242,060;330,039;0;0;0;7.959626441225192e-05;8.313364390047586e-05;28.382492;62.784546;0.785561;330,168;51,480
121;0.6050616324396969;65;0;0.199500;330,039;330,039;0;0;26,970;1.000391;1.908788;29.590805;87,979;242,060;330,039;0;0;0;6.441125374288787e-05;8.299561512572743e-05;28.382492;62.784546;0.785561;330,168;51,480
122;0.610022708510974;62;0;0.176624;330,034;330,034;0;5;26,970;1.000406;1.908788;29.772838;87,979;242,055;330,034;5;0;0;7.455328644537872e-05;8.315548178492333e-05;28.382492;62.784546;0.785561;330,168;51,480
123;0.6150212268054398;63;0;0.177028;330,033;330,033;0;1;23,250;1.000409;2.214194;29.955256;87,979;242,054;330,033;1;0;0;7.319668181970284e-05;8.345379813211402e-05;28.382492;62.784546;0.785561;330,168;51,480
124;0.6200368890719887;64;0;0.272281;330,033;330,033;0;0;23,250;1.000409;2.214194;30.232877;87,979;242,054;330,033;0;0;0;7.325671634855329e-05;8.116008166377366e-05;28.382492;62.784546;0.785561;330,168;51,480
125;0.6250586363039246;61;0;0.184543;330,033;330,033;0;0;23,250;1.000409;2.214194;30.424799;87,979;242,054;330,033;0;0;0;7.829823558558674e-05;8.421397255286004e-05;28.382492;62.784546;0.785561;330,168;51,480
126;0.6300280149156415;61;0;0.181810;330,033;330,033;0;0;22,500;1.000409;2.288000;30.613603;87,979;242,054;330,033;0;0;0;8.012285805896311e-05;8.272037572380102e-05;28.382492;62.784546;0.785561;330,168;51,480
127;0.6350670491251268;61;0;0.183289;330,033;330,033;0;0;22,500;1.000409;2.288000;30.805292;87,979;242,054;330,033;0;0;0;8.166768436539927e-05;8.339030316009322e-05;28.382492;62.784546;0.785561;330,168;51,480
128;0.6400276383147199;61;0;0.184434;330,033;330,033;0;0;22,500;1.000409;2.288000;30.997121;87,979;242,054;330,033;0;0;0;7.944400903146768e-05;8.248382773561523e-05;28.382492;62.784546;0.785561;330,168;51,480
129;0.6450740046265988;61;0;0.180193;330,033;330,033;0;0;22,500;1.000409;2.288000;31.184849;87,979;242,054;330,033;0;0;0;8.109053278977702e-05;0.0000842903903820472;28.382492;62.784546;0.785561;330,168;51,480
130;0.6500003429107727;59;0;0.181023;330,033;330,033;0;0;22,500;1.000409;2.288000;31.373060;87,979;242,054;330,033;0;0;0;8.109823537644795e-05;8.540541388363856e-05;28.382492;62.784546;0.785561;330,168;51,480
131;0.6550583623995199;65;0;0.211671;330,033;330,033;0;0;23,400;1.000409;2.200000;31.592815;87,979;242,054;330,033;0;0;0;6.860835969922146e-05;8.374439332359981e-05;28.382492;62.784546;0.785561;330,168;51,480
132;0.6600174301733618;60;0;0.193712;330,033;330,033;0;0;22,620;1.000409;2.275862;31.794586;87,979;242,054;330,033;0;0;0;0.0000811062044173182;8.410560639186861e-05;28.382492;62.784546;0.785561;330,168;51,480
133;0.6650569454270613;61;0;0.181560;330,033;330,033;0;0;22,620;1.000409;2.275862;31.983353;87,979;242,054;330,033;0;0;0;8.069278453693244e-05;8.434722014661343e-05;28.382492;62.784546;0.785561;330,168;51,480
134;0.6700243728491928;62;0;0.192877;330,033;330,033;0;0;22,620;1.000409;2.275862;32.183751;87,979;242,054;330,033;0;0;0;0.0000693233127868098;8.505954321502481e-05;28.382492;62.784546;0.785561;330,168;51,480
135;0.6750665926845617;62;0;0.253737;330,033;330,033;0;0;22,620;1.000409;2.275862;32.445107;87,979;242,054;330,033;0;0;0;7.208532301427841e-05;8.422507311071876e-05;28.382492;62.784546;0.785561;330,168;51,480
136;0.6800688462375445;61;0;0.186597;330,033;330,033;0;0;22,620;1.000409;2.275862;32.806980;87,979;242,054;330,033;0;0;0;7.986410987569451e-05;8.411498661530702e-05;28.382492;62.784546;0.785561;330,168;51,480
137;0.685023307112935;61;0;0.199368;330,033;330,033;0;0;22,620;1.000409;2.275862;33.016312;87,979;242,054;330,033;0;0;0;7.939216030864928e-05;8.300398088492904e-05;28.382492;62.784546;0.785561;330,168;51,480
138;0.6900635497003158;62;0;0.193244;330,030;330,030;0;3;21,840;1.000418;2.357143;33.219747;87,979;242,051;330,030;3;0;0;7.839819598902296e-05;8.426245002342904e-05;28.382492;62.784546;0.785561;330,168;51,480
139;0.6950357298545846;61;0;0.194767;330,029;330,029;0;1;21,840;1.000421;2.357143;33.422118;87,979;242,050;330,029;1;0;0;7.829450515916755e-05;8.444266306813843e-05;28.382492;62.784546;0.785561;330,168;51,480
140;0.7000519617228309;62;0;0.221408;330,028;330,028;0;1;21,840;1.000424;2.357143;33.653720;87,979;242,049;330,028;1;0;0;7.687380432711699e-05;8.271866081337502e-05;28.382492;62.784546;0.785561;330,168;51,480
141;0.7050582628001134;62;0;0.186858;330,028;330,028;0;0;21,840;1.000424;2.357143;33.847673;87,979;242,049;330,028;0;0;0;7.704362646248207e-05;0.0000826592247993344;28.382492;62.784546;0.785561;330,168;51,480
142;0.7100104981382642;60;0;0.195307;330,027;330,027;0;1;21,060;1.000427;2.444444;34.050910;87,979;242,048;330,027;1;0;0;8.169970771055023e-05;8.385919969872797e-05;28.382492;62.784546;0.785561;330,168;51,480
143;0.7150735333968572;61;0;0.180316;330,026;330,026;0;1;21,060;1.000430;2.444444;34.238768;87,979;242,047;330,026;1;0;0;8.204327693997204e-05;8.514099975294078e-05;28.382492;62.784546;0.785561;330,168;51,480
144;0.72002480472011;60;0;0.279615;330,023;330,023;0;3;21,060;1.000439;2.444444;34.525284;87,979;242,044;330,023;3;0;0;0.000080680224053516;0.0000859029901133899;28.382492;62.784546;0.785561;330,168;51,480
145;0.725048015900832;62;0;0.192428;330,022;330,022;0;1;21,060;1.000442;2.444444;34.724854;87,979;242,043;330,022;1;0;0;0.0000784344746413138;8.469657362356837e-05;28.382492;62.784546;0.785561;330,168;51,480
146;0.7300592563262948;61;0;0.181419;330,020;330,020;0;2;12,600;1.000448;4.085714;34.913241;87,979;242,041;330,020;2;0;0;8.035935182067069e-05;8.411815053091358e-05;28.382492;62.784546;0.785561;330,168;51,480
147;0.7350270488202494;62;0;0.184824;330,020;330,020;0;0;11,970;1.000448;4.300752;35.104887;87,979;242,041;330,020;0;0;0;7.607516039830262e-05;8.379462694006344e-05;28.382492;62.784546;0.785561;330,168;51,480
148;0.7400508992215007;63;0;0.188555;330,020;330,020;0;0;11,970;1.000448;4.300752;35.300390;87,979;242,041;330,020;0;0;0;7.333283070574494e-05;8.369325154559342e-05;28.382492;62.784546;0.785561;330,168;51,480
149;0.745069551092744;62;0;0.185725;330,020;330,020;0;0;11,970;1.000448;4.300752;35.492827;87,979;242,041;330,020;0;0;0;7.791938199883057e-05;0.0000836768645367196;28.382492;62.784546;0.785561;330,168;51,480
150;0.7500834026292088;61;0;0.211472;330,020;330,020;0;0;11,340;1.000448;4.539683;35.711512;87,979;242,041;330,020;0;0;0;8.064551233938488e-05;8.406484543428043e-05;28.382492;62.784546;0.785561;330,168;51,480
151;0.7550498732844106;60;0;0.182238;330,020;330,020;0;0;11,340;1.000448;4.539683;35.900713;87,979;242,041;330,020;0;0;0;8.165214396317006e-05;8.458180935814396e-05;28.382492;62.784546;0.785561;330,168;51,480
152;0.7600269466560368;61;0;0.190849;330,020;330,020;0;0;11,340;1.000448;4.539683;36.099095;87,979;242,041;330,020;0;0;0;7.843035201892899e-05;8.432581089893844e-05;28.382492;62.784546;0.785561;330,168;51,480
153;0.7650079150090728;61;0;0.184464;330,020;330,020;0;0;10,710;1.000448;4.806723;36.290358;87,979;242,041;330,020;0;0;0;8.051290686789906e-05;8.286903194464683e-05;28.382492;62.784546;0.785561;330,168;51,480
154;0.7700057456702064;62;0;0.190052;330,020;330,020;0;0;10,710;1.000448;4.806723;36.487969;87,979;242,041;330,020;0;0;0;7.805975089493928e-05;8.293823556291013e-05;28.382492;62.784546;0.785561;330,168;51,480
155;0.7750779168812785;63;0;0.284692;330,020;330,020;0;0;10,710;1.000448;4.806723;36.780962;87,979;242,041;330,020;0;0;0;7.667738753554718e-05;8.317261888131738e-05;28.382492;62.784546;0.785561;330,168;51,480
156;0.7800696338785722;60;0;0.186715;330,020;330,020;0;0;10,710;1.000448;4.806723;36.974886;87,979;242,041;330,020;0;0;0;8.175613183565664e-05;8.478258406007338e-05;28.382492;62.784546;0.785561;330,168;51,480
157;0.7850391687096555;61;0;0.200354;330,020;330,020;0;0;10,710;1.000448;4.806723;37.183552;87,979;242,041;330,020;0;0;0;7.894268049959221e-05;8.395664145373719e-05;28.382492;62.784546;0.785561;330,168;51,480
158;0.7900665779252948;67;0;0.210540;330,020;330,020;0;0;10,710;1.000448;4.806723;37.403862;87,979;242,041;330,020;0;0;0;6.495812011138606e-05;8.369866542394603e-05;28.382492;62.784546;0.785561;330,168;51,480
159;0.7950423337251991;62;0;0.188436;330,020;330,020;0;0;10,710;1.000448;4.806723;37.599828;87,979;242,041;330,020;0;0;0;7.630654235192498e-05;8.414667105925773e-05;28.382492;62.784546;0.785561;330,168;51,480
160;0.8000314979530943;61;0;0.214021;330,020;330,020;0;0;10,710;1.000448;4.806723;37.821746;87,979;242,041;330,020;0;0;0;8.034680527831943e-05;8.305561290036068e-05;28.382492;62.784546;0.785561;330,168;51,480

# Part:  Number of output file with particles data.
# TimeStep [s]:  Physical time of simulation.
# Steps:  Number of calculation steps since the previous PART.
# DTsMin:  Number of times the Dt is updated with the minimum allowed value (can be 2 times per step when Symplectic is used).
# PartRuntime [s]:  Runtime of last PART simulation.
# NpSave:  Number of selected particles to save.
# NpSim:  Number of particles used in simulation (normal + periodic particles).
# NpNew:  Number of new fluid particles created by inlet conditions since the previous PART.
# NpOut:  Number of excluded fluid particles since the previous PART.
# NctSim:  Number of cells used in simulation for particle search.
# NpAlloc [X]:  Over-allocation memory for particles NpAlloc/NpSim.
# NctAlloc [X]:  Over-allocation memory for cells NctAlloc/NctSim.
# SimRuntime [s]:  Total runtime of simulation (initialisation tasks not included).
# NpbSim:  Number of fixed and moving particles (includes periodic particles).
# NpfSim:  Number of fluid and floating particles (includes periodic particles).
# NpNormal:  Total number of particles without periodic particles.
# NpOutPos:  Number of excluded particles due to invalid position.
# NpOutRho:  Number of excluded particles due to invalid density.
# NpOutMov:  Number of excluded particles due to invalid movement.
# DtMin [s]:  Minimum value of Dt since the previous PART.
# DtMax [s]:  Maximum value of Dt since the previous PART.
# MemCPU [MiB]:  Current CPU memory allocated (only includes the most memory intensive objects).
# MemGPU [MiB]:  Current GPU memory allocated (only includes the most memory intensive objects).
# MemGPU_Cells [MiB]:  Current GPU memory allocated for cells according to NctAlloc.
# NpAlloc:  Number of supported particles with memory allocated.
# NctAlloc:  Number of supported cells with memory allocated.
